verb,cl_id,book,chapter,verse,language,main_sub,txt_type,genre,clause
NTN,480250,Ezekiel,3,17,Hebrew,Main,Q,prophecy,YPH NTTJK L BJT JFR>L
NTN,480269,Ezekiel,3,20,Hebrew,SubAdv,Q,prophecy,W NTTJ MKCWL L PNJW
NTN,480300,Ezekiel,3,25,Hebrew,Main,Q,prophecy,HNH NTNW <LJK <BWTJM
NTN,480319,Ezekiel,4,1,Hebrew,Main,Q,prophecy,W NTTH >WTH L PNJK
NTN,480321,Ezekiel,4,2,Hebrew,Main,Q,prophecy,W NTTH <LJH MYWR
NTN,480324,Ezekiel,4,2,Hebrew,Main,Q,prophecy,W NTTH <LJH MXNWT
NTN,480328,Ezekiel,4,3,Hebrew,Main,Q,prophecy,W NTTH >WTH QJR BRZL BJNK W BJN H <JR
NTN,480338,Ezekiel,4,5,Hebrew,Main,Q,prophecy,W >NJ NTTJ LK >T CNJ <WNM L MSPR JMJM CLC M>WT W TC<JM JWM
NTN,480344,Ezekiel,4,6,Hebrew,Main,Q,prophecy,NTTJW LK
NTN,480348,Ezekiel,4,8,Hebrew,Main,Q,prophecy,W HNH NTTJ <LJK <BWTJM
NTN,480353,Ezekiel,4,9,Hebrew,Main,Q,prophecy,W NTTH >WTM B KLJ >XD
NTN,480378,Ezekiel,4,15,Hebrew,Main,Q,prophecy,NTTJ LK >T YPW<J H BQR TXT GLLJ H >DM
NTN,480456,Ezekiel,5,14,Hebrew,Main,Q,prophecy,W >TNK L XRBH W L XRPH B  GWJM L <JNJ KL <WBR
NTN,480488,Ezekiel,6,5,Hebrew,Main,Q,prophecy,W NTTJ >T PGRJ BNJ JFR>L L PNJ GLWLJHM
NTN,480530,Ezekiel,6,13,Hebrew,SubMod,Q,prophecy,>CR NTNW CM RJX NJXX L KL GLWLJHM
NTN,480532,Ezekiel,6,14,Hebrew,Main,Q,prophecy,W NTTJ >T H >RY CMMH W MCMH M MDBR DBLTH B KL MWCBWTJHM
NTN,480545,Ezekiel,7,3,Hebrew,Main,Q,prophecy,W NTTJ <LJK >T KL TW<BTJK
NTN,480548,Ezekiel,7,4,Hebrew,SubAdv,Q,prophecy,KJ DRKJK <LJK >TN
NTN,480568,Ezekiel,7,8,Hebrew,Main,Q,prophecy,W NTTJ <LJK >T KL TW<BWTJK
NTN,480571,Ezekiel,7,9,Hebrew,Main,Q,prophecy,K DRKJK <LJK >TN
NTN,480625,Ezekiel,7,20,Hebrew,Main,Q,prophecy,<L KN NTTJW LHM L NDH
NTN,480626,Ezekiel,7,21,Hebrew,Main,Q,prophecy,W NTTJW B JD H ZRJM L BZ
NTN,480810,Ezekiel,9,10,Hebrew,Main,Q,prophecy,DRKM B R>CM NTTJ
NTN,480844,Ezekiel,10,7,Hebrew,Main,N,prophecy,W JTN >L XPNJ LBC H BDJM
NTN,480948,Ezekiel,11,9,Hebrew,Main,Q,prophecy,W NTTJ >TKM B JD ZRJM
NTN,480978,Ezekiel,11,15,Hebrew,Main,Q,prophecy,NTNH H >RY L MWRCH
NTN,480992,Ezekiel,11,17,Hebrew,Main,Q,prophecy,W NTTJ LKM >T >DMT JFR>L
NTN,480995,Ezekiel,11,19,Hebrew,Main,Q,prophecy,W NTTJ LHM LB >XD
NTN,480996,Ezekiel,11,19,Hebrew,Main,Q,prophecy,W RWX XDCH >TN B QRBKM
NTN,480998,Ezekiel,11,19,Hebrew,Main,Q,prophecy,W NTTJ LHM LB BFR
NTN,481005,Ezekiel,11,21,Hebrew,Main,Q,prophecy,DRKM B R>CM NTTJ
NTN,481044,Ezekiel,12,6,Hebrew,SubAdv,Q,prophecy,KJ MWPT NTTJK L BJT JFR>L
NTN,481278,Ezekiel,14,3,Hebrew,Main,Q,prophecy,W MKCWL <WNM NTNW NKX PNJHM
NTN,481304,Ezekiel,14,8,Hebrew,Main,Q,prophecy,W NTTJ PNJ B  >JC H HW>
NTN,481391,Ezekiel,15,4,Hebrew,Main,Q,prophecy,HNH L  >C NTN L >KLH
NTN,481404,Ezekiel,15,6,Hebrew,SubMod,Q,prophecy,>CR NTTJW L  >C L >KLH
NTN,481405,Ezekiel,15,6,Hebrew,Main,Q,prophecy,KN NTTJ >T JCBJ JRWCLM
NTN,481406,Ezekiel,15,7,Hebrew,Main,Q,prophecy,W NTTJ >T PNJ BHM
NTN,481412,Ezekiel,15,8,Hebrew,Main,Q,prophecy,W NTTJ >T H >RY CMMH
NTN,481442,Ezekiel,16,7,Hebrew,Main,N,prophecy,RBBH K YMX H FDH NTTJK
NTN,481466,Ezekiel,16,11,Hebrew,Main,N,prophecy,W >TNH YMJDJM <L JDJK
NTN,481468,Ezekiel,16,12,Hebrew,Main,N,prophecy,W >TN NZM <L >PK
NTN,481490,Ezekiel,16,17,Hebrew,SubMod,N,prophecy,>CR NTTJ LK
NTN,481495,Ezekiel,16,18,Hebrew,Main,N,prophecy,W CMNJ W QVRTJ NTTJ L PNJHM
NTN,481497,Ezekiel,16,19,Hebrew,SubMod,N,prophecy,>CR NTTJ LK
NTN,481499,Ezekiel,16,19,Hebrew,Main,N,prophecy,W NTTJHW L PNJHM L RJX NJXX
NTN,481508,Ezekiel,16,21,Hebrew,Main,N,prophecy,W TTNJM
NTN,481527,Ezekiel,16,27,Hebrew,Main,N,prophecy,W >TNK B NPC FN>WTJK BNWT PLCTJM
NTN,481544,Ezekiel,16,33,Hebrew,Main,D,prophecy,L KL ZNWT JTNW NDH
NTN,481545,Ezekiel,16,33,Hebrew,Main,D,prophecy,W >T NTT >T NDNJK L KL M>HBJK
NTN,481550,Ezekiel,16,34,Hebrew,SubAdv,N,prophecy,W B TTK >TNN
NTN,481551,Ezekiel,16,34,Hebrew,Main,N,prophecy,W >TNN L> NTN LK
NTN,481560,Ezekiel,16,36,Hebrew,SubMod,Q,prophecy,>CR NTT LHM
NTN,481571,Ezekiel,16,38,Hebrew,Main,Q,prophecy,W NTTJK DM XMH W QN>H
NTN,481572,Ezekiel,16,39,Hebrew,Main,Q,prophecy,W NTTJ >WTK B JDM
NTN,481584,Ezekiel,16,41,Hebrew,Main,Q,prophecy,W GM >TNN L> TTNJ <WD
NTN,481592,Ezekiel,16,43,Hebrew,Main,Q,prophecy,H> DRKK B R>C NTTJ
NTN,481660,Ezekiel,16,61,Hebrew,Main,Q,prophecy,W NTTJ >THN LK L BNWT
NTN,481686,Ezekiel,17,5,Hebrew,Main,N,prophecy,W JTNHW B FDH ZR<
NTN,481736,Ezekiel,17,15,Hebrew,SubAdv,N,prophecy,L TT LW SWSJM W <M RB
NTN,481754,Ezekiel,17,18,Hebrew,Main,D,prophecy,W HNH NTN JDW
NTN,481763,Ezekiel,17,19,Hebrew,Main,Q,prophecy,W NTTJW B R>CW
NTN,481775,Ezekiel,17,22,Hebrew,Main,Q,prophecy,W NTTJ
NTN,481818,Ezekiel,18,7,Hebrew,Main,Q,prophecy,LXMW L R<B JTN
NTN,481820,Ezekiel,18,8,Hebrew,Main,Q,prophecy,B  NCK L> JTN
NTN,481841,Ezekiel,18,13,Hebrew,Main,Q,prophecy,B  NCK NTN
NTN,481859,Ezekiel,18,16,Hebrew,Main,Q,prophecy,LXMW L R<B NTN
NTN,481980,Ezekiel,19,8,Hebrew,Main,N,prophecy,W JTNW <LJW GWJM SBJB M MDJNWT
NTN,481983,Ezekiel,19,9,Hebrew,Main,N,prophecy,W JTNHW B  SWGR B  XXJM
NTN,482060,Ezekiel,20,11,Hebrew,Main,N,prophecy,W >TN LHM >T XQWTJ
NTN,482064,Ezekiel,20,12,Hebrew,Main,N,prophecy,W GM >T CBTWTJ NTTJ LHM
NTN,482083,Ezekiel,20,15,Hebrew,SubMod,N,prophecy,>CR NTTJ
NTN,482127,Ezekiel,20,25,Hebrew,Main,N,prophecy,W GM >NJ NTTJ LHM XQJM
NTN,482145,Ezekiel,20,28,Hebrew,SubAdv,N,prophecy,L TT >WTH LHM
NTN,482148,Ezekiel,20,28,Hebrew,Main,N,prophecy,W JTNW CM K<S QRBNM
NTN,482217,Ezekiel,20,42,Hebrew,SubAdv,Q,prophecy,L TT >WTH L >BWTJKM
NTN,482296,Ezekiel,21,16,Hebrew,Main,N,prophecy,W JTN >TH
NTN,482301,Ezekiel,21,16,Hebrew,SubAdv,Q,prophecy,L TT >WTH B JD HWRG
NTN,482322,Ezekiel,21,20,Hebrew,Main,Q,prophecy,<L KL C<RJHM NTTJ >BXT XRB
NTN,482381,Ezekiel,21,32,Hebrew,SubAdv,Q,prophecy,W NTTJW
NTN,482394,Ezekiel,21,34,Hebrew,SubAdv,Q,prophecy,L TT >WTK >L YW>RJ XLLJ RC<JM
NTN,482402,Ezekiel,21,36,Hebrew,Main,Q,prophecy,W NTTJK B JD >NCJM B<RJM XRCJ MCXJT
NTN,482427,Ezekiel,22,4,Hebrew,Main,Q,prophecy,<L KN NTTJK XRPH L  GWJM
NTN,482535,Ezekiel,22,31,Hebrew,Main,N,prophecy,DRKM B R>CM NTTJ
NTN,482560,Ezekiel,23,7,Hebrew,Main,N,prophecy,W TTN TZNWTJH <LJHM
NTN,482568,Ezekiel,23,9,Hebrew,Main,N,prophecy,LKN NTTJH B JD M>HBJH B JD BNJ >CWR
NTN,482626,Ezekiel,23,24,Hebrew,Main,Q,prophecy,W NTTJ L PNJHM MCPV
NTN,482628,Ezekiel,23,25,Hebrew,Main,Q,prophecy,W NTTJ QN>TJ BK
NTN,482641,Ezekiel,23,28,Hebrew,Main,Q,prophecy,HNNJ NTNK B JD
NTN,482653,Ezekiel,23,31,Hebrew,Main,Q,prophecy,W NTTJ KWSH B JDK
NTN,482700,Ezekiel,23,42,Hebrew,Main,N,prophecy,W JTNW YMJDJM >L JDJHN
NTN,482714,Ezekiel,23,46,Hebrew,Main,Q,prophecy,W NTN >THN L Z<WH W L BZ
NTN,482722,Ezekiel,23,49,Hebrew,Main,Q,prophecy,W NTNW ZMTKNH <LJKN
NTN,482758,Ezekiel,24,8,Hebrew,Main,Q,prophecy,NTTJ >T DMH <L YXJX SL<
NTN,482864,Ezekiel,25,4,Hebrew,Main,Q,prophecy,HNNJ NTNK L BNJ QDM L MWRCH
NTN,482866,Ezekiel,25,4,Hebrew,Main,Q,prophecy,W NTNW BK MCKNJHM
NTN,482869,Ezekiel,25,5,Hebrew,Main,Q,prophecy,W NTTJ >T RBH L NWH GMLJM
NTN,482879,Ezekiel,25,7,Hebrew,Main,Q,prophecy,W NTTJK L BG L  GWJM
NTN,482892,Ezekiel,25,10,Hebrew,Main,Q,prophecy,W NTTJH L MWRCH
NTN,482906,Ezekiel,25,13,Hebrew,Main,Q,prophecy,W NTTJH XRBH M TJMN W DDNH
NTN,482908,Ezekiel,25,14,Hebrew,Main,Q,prophecy,W NTTJ >T NQMTJ B >DWM B JD <MJ JFR>L
NTN,482923,Ezekiel,25,17,Hebrew,SubAdv,Q,prophecy,B TTJ >T NQMTJ BM
NTN,482943,Ezekiel,26,4,Hebrew,Main,Q,prophecy,W NTTJ >WTH L YXJX SL<
NTN,482955,Ezekiel,26,8,Hebrew,Main,Q,prophecy,W NTN <LJK DJQ
NTN,482958,Ezekiel,26,9,Hebrew,Main,Q,prophecy,W MXJ QBLW JTN B XMWTJK
NTN,482973,Ezekiel,26,14,Hebrew,Main,Q,prophecy,W NTTJK L YXJX SL<
NTN,482996,Ezekiel,26,17,Hebrew,SubMod,Q,prophecy,>CR NTNW XTJTM L KL JWCBJH
NTN,483002,Ezekiel,26,19,Hebrew,Main,Q,prophecy,B TTJ >TK <JR NXRBT K  <RJM
NTN,483009,Ezekiel,26,20,Hebrew,Main,Q,prophecy,W NTTJ YBJ B >RY XJJM
NTN,483010,Ezekiel,26,21,Hebrew,Main,Q,prophecy,BLHWT >TNK
NTN,483045,Ezekiel,27,10,Hebrew,Main,Q,prophecy,HMH NTNW HDRK
NTN,483051,Ezekiel,27,12,Hebrew,Main,Q,prophecy,B KSP BRZL BDJL W <WPRT NTNW <ZBWNJK
NTN,483054,Ezekiel,27,13,Hebrew,Main,Q,prophecy,B NPC >DM W KLJ NXCT NTNW M<RBK
NTN,483055,Ezekiel,27,14,Hebrew,Main,Q,prophecy,M BJT TWGRMH SWSJM W PRCJM W PRDJM NTNW <ZBWNJK
NTN,483060,Ezekiel,27,16,Hebrew,Main,Q,prophecy,B NPK >RGMN W RQMH W BWY W R>MT W KDKD NTNW B <ZBWNJK
NTN,483063,Ezekiel,27,17,Hebrew,Main,Q,prophecy,B XVJ MNJT W PNG W DBC W CMN W YRJ NTNW M<RBK
NTN,483066,Ezekiel,27,19,Hebrew,Main,Q,prophecy,WDN W JWN M >WZL B <ZBWNJK NTNW BRZL <CWT
NTN,483075,Ezekiel,27,22,Hebrew,Main,Q,prophecy,B R>C KL BFM W B KL >BN JQRH W ZHB NTNW <ZBWNJK
NTN,483126,Ezekiel,28,2,Hebrew,Main,N,prophecy,W TTN LBK K LB >LHJM
NTN,483135,Ezekiel,28,6,Hebrew,SubAdv,Q,prophecy,J<N TTK >T LBBK K LB >LHJM
NTN,483164,Ezekiel,28,14,Hebrew,Main,Q,prophecy,W NTTJK
NTN,483179,Ezekiel,28,17,Hebrew,Main,Q,prophecy,L PNJ MLKJM NTTJK
NTN,483184,Ezekiel,28,18,Hebrew,Main,N,prophecy,W >TNK L >PR <L H >RY L <JNJ KL R>JK
NTN,483215,Ezekiel,28,25,Hebrew,SubMod,Q,prophecy,>CR NTTJ L <BDJ L J<QB
NTN,483239,Ezekiel,29,4,Hebrew,Main,Q,prophecy,W NTTJ XXJJM B LXJJK
NTN,483247,Ezekiel,29,5,Hebrew,Main,Q,prophecy,L XJT H >RY W L <WP H CMJM NTTJK L >KLH
NTN,483269,Ezekiel,29,10,Hebrew,Main,Q,prophecy,W NTTJ >T >RY MYRJM L XRBWT XRB CMMH M MGDL_SWNH W <D GBWL KWC
NTN,483273,Ezekiel,29,12,Hebrew,Main,Q,prophecy,W NTTJ >T >RY MYRJM CMMH B TWK >RYWT NCMWT
NTN,483303,Ezekiel,29,19,Hebrew,Main,Q,prophecy,HNNJ NTN L NBWKDR>YR MLK BBL >T >RY MYRJM
NTN,483308,Ezekiel,29,20,Hebrew,Main,Q,prophecy,P<LTW NTTJ LW >T >RY MYRJM
NTN,483313,Ezekiel,29,21,Hebrew,Main,Q,prophecy,W LK >TN PTXWN PH B TWKM
NTN,483342,Ezekiel,30,8,Hebrew,SubAdv,Q,prophecy,B TTJ >C B MYRJM
NTN,483354,Ezekiel,30,12,Hebrew,Main,Q,prophecy,W NTTJ J>RJM XRBH
NTN,483362,Ezekiel,30,13,Hebrew,Main,Q,prophecy,W NTTJ JR>H B >RY MYRJM
NTN,483364,Ezekiel,30,14,Hebrew,Main,Q,prophecy,W NTTJ >C B Y<N
NTN,483368,Ezekiel,30,16,Hebrew,Main,Q,prophecy,W NTTJ >C B MYRJM
NTN,483391,Ezekiel,30,21,Hebrew,SubAdv,Q,prophecy,L TT RP>WT
NTN,483404,Ezekiel,30,24,Hebrew,Main,Q,prophecy,W NTTJ >T XRBJ B JDW
NTN,483411,Ezekiel,30,25,Hebrew,SubAdv,Q,prophecy,B TTJ XRBJ B JD MLK BBL
NTN,483450,Ezekiel,31,10,Hebrew,Main,N,prophecy,W JTN YMRTW >L BJN <BWTJM
NTN,483452,Ezekiel,31,11,Hebrew,Main,Q,prophecy,W >TNHW B JD >JL GWJM
NTN,483464,Ezekiel,31,14,Hebrew,Main,D,prophecy,W L> JTNW >T YMRTM >L BJN <BTJM
NTN,483466,Ezekiel,31,14,Hebrew,SubAdv,D,prophecy,KJ KLM NTNW L  MWT >L >RY TXTJT B TWK BNJ >DM >L JWRDJ BWR
NTN,483505,Ezekiel,32,5,Hebrew,Main,Q,prophecy,W NTTJ >T BFRK <L H HRJM
NTN,483516,Ezekiel,32,8,Hebrew,Main,Q,prophecy,W NTTJ XCK <L >RYK
NTN,483539,Ezekiel,32,15,Hebrew,SubAdv,Q,prophecy,B TTJ >T >RY MYRJM CMMH
NTN,483560,Ezekiel,32,20,Hebrew,Main,Q,prophecy,XRB NTNH
NTN,483569,Ezekiel,32,23,Hebrew,SubMod,Q,prophecy,>CR NTNW QBRTJH B JRKTJ BWR
NTN,483573,Ezekiel,32,23,Hebrew,SubMod,Q,prophecy,>CR NTNW XTJT B >RY XJJM
NTN,483578,Ezekiel,32,24,Hebrew,SubAdv,Q,prophecy,>CR NTNW XTJTM B >RY XJJM
NTN,483580,Ezekiel,32,25,Hebrew,Main,Q,prophecy,B TWK XLLJM NTNW MCKB LH B KL HMWNH
NTN,483584,Ezekiel,32,25,Hebrew,SubAdv,Q,prophecy,KJ NTN XTJTM B >RY XJJM
NTN,483586,Ezekiel,32,25,Hebrew,Main,Q,prophecy,B TWK XLLJM NTN
NTN,483590,Ezekiel,32,26,Hebrew,SubAdv,Q,prophecy,KJ NTNW XTJTM B >RY XJJM
NTN,483594,Ezekiel,32,27,Hebrew,SubAdv,N,prophecy,W JTNW >T XRBWTM TXT R>CJHM
NTN,483600,Ezekiel,32,29,Hebrew,SubMod,Q,prophecy,>CR NTNW B GBWRTM >T XLLJ XRB
NTN,483612,Ezekiel,32,32,Hebrew,SubAdv,Q,prophecy,KJ NTTJ >T XTJTW B >RY XJJM
NTN,483623,Ezekiel,33,2,Hebrew,Main,Q,prophecy,W NTNW >TW LHM L YPH
NTN,483649,Ezekiel,33,7,Hebrew,Main,Q,prophecy,YPH NTTJK L BJT JFR>L
NTN,483749,Ezekiel,33,24,Hebrew,Main,Q,prophecy,LNW NTNH H >RY L MWRCH
NTN,483769,Ezekiel,33,27,Hebrew,Main,Q,prophecy,L  XJH NTTJW
NTN,483773,Ezekiel,33,28,Hebrew,Main,Q,prophecy,W NTTJ >T H >RY CMMH W MCMH
NTN,483778,Ezekiel,33,29,Hebrew,SubAdv,Q,prophecy,B TTJ >T H >RY CMMH W MCMH <L KL TW<BTM
NTN,483914,Ezekiel,34,26,Hebrew,Main,Q,prophecy,W NTTJ >WTM W SBJBWT GB<TJ BRKH
NTN,483917,Ezekiel,34,27,Hebrew,Main,Q,prophecy,W NTN <Y H FDH >T PRJW
NTN,483918,Ezekiel,34,27,Hebrew,Main,Q,prophecy,W H >RY TTN JBWLH
NTN,483950,Ezekiel,35,3,Hebrew,Main,Q,prophecy,W NTTJK CMMH W MCMH
NTN,483964,Ezekiel,35,7,Hebrew,Main,Q,prophecy,W NTTJ >T HR F<JR L CMMH W CMMH
NTN,483969,Ezekiel,35,9,Hebrew,Main,Q,prophecy,CMMWT <WLM >TNK
NTN,483991,Ezekiel,35,12,Hebrew,Main,Q,prophecy,LNW NTNW L >KLH
NTN,484034,Ezekiel,36,5,Hebrew,SubMod,Q,prophecy,>CR NTNW >T >RYJ LHM L MWRCH B FMXT KL LBB B C>V NPC
NTN,484050,Ezekiel,36,8,Hebrew,Main,Q,prophecy,<NPKM TTNW
NTN,484128,Ezekiel,36,26,Hebrew,Main,Q,prophecy,W NTTJ LKM LB XDC
NTN,484129,Ezekiel,36,26,Hebrew,Main,Q,prophecy,W RWX XDCH >TN B QRBKM
NTN,484131,Ezekiel,36,26,Hebrew,Main,Q,prophecy,W NTTJ LKM LB BFR
NTN,484132,Ezekiel,36,27,Hebrew,Main,Q,prophecy,W >T RWXJ >TN B QRBKM
NTN,484138,Ezekiel,36,28,Hebrew,SubMod,Q,prophecy,>CR NTTJ L >BTJKM
NTN,484144,Ezekiel,36,29,Hebrew,Main,Q,prophecy,W L> >TN <LJKM R<B
NTN,484207,Ezekiel,37,6,Hebrew,Main,Q,prophecy,W NTTJ <LJKM GDJM
NTN,484210,Ezekiel,37,6,Hebrew,Main,Q,prophecy,W NTTJ BKM RWX
NTN,484265,Ezekiel,37,14,Hebrew,Main,Q,prophecy,W NTTJ RWXJ BKM
NTN,484291,Ezekiel,37,19,Hebrew,Main,Q,prophecy,W NTTJ >WTM <LJW >T <Y JHWDH
NTN,484318,Ezekiel,37,25,Hebrew,SubMod,Q,prophecy,>CR NTTJ L <BDJ L J<QB
NTN,484324,Ezekiel,37,26,Hebrew,Main,Q,prophecy,W NTTJM
NTN,484326,Ezekiel,37,26,Hebrew,Main,Q,prophecy,W NTTJ >T MQDCJ B TWKM L <WLM
NTN,484343,Ezekiel,38,4,Hebrew,Main,Q,prophecy,W NTTJ XXJM B LXJJK
NTN,484447,Ezekiel,39,4,Hebrew,Main,Q,prophecy,L <JV YPWR KL KNP W XJT H FDH NTTJK L >KLH
NTN,484475,Ezekiel,39,11,Hebrew,Main,Q,prophecy,>TN L GWG MQWM GJ H <BRJM QDMT H JM
NTN,484516,Ezekiel,39,21,Hebrew,Main,Q,prophecy,W NTTJ >T KBWDJ B  GWJM
NTN,484526,Ezekiel,39,23,Hebrew,SubAdv,N,prophecy,W >TNM B JD YRJHM
NTN,484946,Ezekiel,43,8,Hebrew,SubAdv,Q,prophecy,B TTM SPM >T SPJ
NTN,484995,Ezekiel,43,19,Hebrew,Main,Q,prophecy,W NTTH >L H KHNJM H LWJM PR BN BQR L XV>T
NTN,485001,Ezekiel,43,20,Hebrew,Main,Q,prophecy,W NTTH <L >RB< QRNTJW W >L >RB< PNWT H <ZRH W >L H GBWL SBJB
NTN,485086,Ezekiel,44,14,Hebrew,Main,Q,prophecy,W NTTJ >WTM CMRJ MCMRT H BJT L KL <BDTW W L KL
NTN,485140,Ezekiel,44,28,Hebrew,Main,Q,prophecy,W >XZH L> TTNW LHM B JFR>L
NTN,485146,Ezekiel,44,30,Hebrew,Main,Q,prophecy,W R>CJT <RSWTJKM TTNW L  KHN
NTN,485167,Ezekiel,45,6,Hebrew,Main,Q,prophecy,W >XZT H <JR TTNW XMCT >LPJM RXB W >RK XMCH W <FRJM >LP L <MT TRWMT H QDC
NTN,485174,Ezekiel,45,8,Hebrew,Main,Q,prophecy,W H >RY JTNW L BJT JFR>L L CBVJHM
NTN,485208,Ezekiel,45,19,Hebrew,Main,Q,prophecy,W NTN >L MZWZT H BJT W >L >RB< PNWT H <ZRH L  MZBX W <L MZWZT C<R H XYR H PNJMJT
NTN,485279,Ezekiel,46,16,Hebrew,Main,Q,prophecy,KJ JTN H NFJ> MTNH L >JC M BNJW
NTN,485283,Ezekiel,46,17,Hebrew,SubAdv,Q,prophecy,W KJ JTN MTNH M NXLTW L >XD M <BDJW
NTN,485376,Ezekiel,47,11,Hebrew,Main,Q,prophecy,L MLX NTNW
NTN,485392,Ezekiel,47,14,Hebrew,SubAdv,Q,prophecy,L TTH L >BTJKM
NTN,485425,Ezekiel,47,23,Hebrew,Main,Q,prophecy,CM TTNW NXLTW
NTN,485606,Hosea,2,7,Hebrew,Main,Q,prophecy,>LKH >XRJ M>HBJ NTNJ LXMJ W MJMJ YMRJ W PCTJ CMNJ W CQWJJ
NTN,485620,Hosea,2,10,Hebrew,SubArg,Q,prophecy,KJ >NKJ NTTJ LH H DGN W H TJRWC W H JYHR
NTN,485635,Hosea,2,14,Hebrew,SubMod,Q,prophecy,>CR NTNW LJ M>HBJ
NTN,485648,Hosea,2,17,Hebrew,Main,Q,prophecy,W NTTJ LH >T KRMJH M CM
NTN,485798,Hosea,5,4,Hebrew,Main,Q,prophecy,L> JTNW M<LLJHM
NTN,486067,Hosea,9,14,Hebrew,Main,Q,prophecy,TN LHM
NTN,486069,Hosea,9,14,Hebrew,SubArg,Q,prophecy,MH TTN
NTN,486070,Hosea,9,14,Hebrew,Main,Q,prophecy,TN LHM RXM MCKJL W CDJM YMQJM
NTN,486180,Hosea,11,8,Hebrew,Main,Q,prophecy,>JK >TNK
NTN,486184,Hosea,11,8,Hebrew,Main,Q,prophecy,>JK >TNK K >DMH
NTN,486296,Hosea,13,10,Hebrew,Main,Q,prophecy,TNH LJ MLK W FRJM
NTN,486297,Hosea,13,11,Hebrew,Main,Q,prophecy,>TN LK MLK B >PJ
NTN,486486,Joel,2,11,Hebrew,Main,Q,prophecy,W JHWH NTN QWLW L PNJ XJLW
NTN,486519,Joel,2,17,Hebrew,Main,Q,prophecy,W >L TTN NXLTK L XRPH
NTN,486529,Joel,2,19,Hebrew,Main,Q,prophecy,W L> >TN >TKM <WD XRPH B  GWJM
NTN,486548,Joel,2,22,Hebrew,Main,Q,prophecy,T>NH W GPN NTNW XJLM
NTN,486552,Joel,2,23,Hebrew,SubAdv,Q,prophecy,KJ NTN LKM >T H MWRH L YDQH
NTN,486577,Joel,3,3,Hebrew,Main,Q,prophecy,W NTTJ MWPTJM B  CMJM W B  >RY
NTN,486597,Joel,4,3,Hebrew,SubAdv,N,prophecy,W JTNW H JLD B  ZWNH
NTN,486646,Joel,4,16,Hebrew,Main,Q,prophecy,W M JRWCLM JTN QWLW
NTN,486675,Amos,1,2,Hebrew,Main,Q,prophecy,W M JRWCLM JTN QWLW
NTN,486791,Amos,3,4,Hebrew,Main,Q,prophecy,H JTN KPJR QWLW M M<NTW
NTN,486867,Amos,4,6,Hebrew,Main,Q,prophecy,W GM >NJ NTTJ LKM NQJWN CNJM B KL <RJKM
NTN,487307,Amos,9,15,Hebrew,SubMod,Q,prophecy,>CR NTTJ LHM
NTN,487315,Obadiah,1,2,Hebrew,Main,Q,prophecy,HNH QVN NTTJK B  GWJM
NTN,487405,Jonah,1,3,Hebrew,Main,N,prophecy,W JTN FKRH
NTN,487474,Jonah,1,14,Hebrew,Main,Q,prophecy,W >L TTN <LJNW DM NQJ>
NTN,487681,Micah,1,14,Hebrew,Main,Q,prophecy,LKN TTNJ CLWXJM <L MWRCT_GT
NTN,487777,Micah,3,5,Hebrew,SubAdv,Q,prophecy,W >CR L> JTN <L PJHM
NTN,487888,Micah,5,2,Hebrew,Main,Q,prophecy,JTNM <D <T
NTN,487961,Micah,6,7,Hebrew,Main,Q,prophecy,H >TN BKWRJ PC<J
NTN,487989,Micah,6,14,Hebrew,Main,Q,prophecy,W L  XRB >TN
NTN,487999,Micah,6,16,Hebrew,SubAdv,Q,prophecy,LM<N TTJ >TK L CMH
NTN,488085,Micah,7,20,Hebrew,Main,Q,prophecy,TTN >MT L J<QB
NTN,488509,Habakkuk,3,10,Hebrew,Main,Q,prophecy,NTN THWM QWLW
NTN,488706,Zephaniah,3,5,Hebrew,Main,D,prophecy,B  BQR B  BQR MCPVW JTN
NTN,488780,Zephaniah,3,20,Hebrew,SubAdv,Q,prophecy,KJ >TN >TKM L CM W L THLH B KL <MJ H >RY
NTN,488881,Haggai,2,9,Hebrew,Main,Q,prophecy,W B  MQWM H ZH >TN CLWM
NTN,489148,Zechariah,3,7,Hebrew,Main,Q,prophecy,W NTTJ LK MHLKJM BJN H <MDJM H >LH
NTN,489155,Zechariah,3,9,Hebrew,SubMod,Q,prophecy,>CR NTTJ L PNJ JHWC<
NTN,489401,Zechariah,7,11,Hebrew,Main,N,prophecy,W JTNW KTP SRRT
NTN,489460,Zechariah,8,12,Hebrew,Main,Q,prophecy,H GPN TTN PRJH
NTN,489461,Zechariah,8,12,Hebrew,Main,Q,prophecy,W H >RY TTN >T JBWLH
NTN,489462,Zechariah,8,12,Hebrew,Main,Q,prophecy,W H CMJM JTNW VLM
NTN,489596,Zechariah,10,1,Hebrew,Main,Q,prophecy,W MVR GCM JTN LHM
NTN,490028,Malachi,2,2,Hebrew,SubAdv,Q,prophecy,L TT KBWD L CMJ
NTN,490042,Malachi,2,5,Hebrew,Main,N,prophecy,W >TNM LW MWR>
NTN,490056,Malachi,2,9,Hebrew,Main,Q,prophecy,W GM >NJ NTTJ >TKM NBZJM W CPLJM L KL H <M
NTN,490220,Psalms,1,3,Hebrew,SubMod,D,poetry,>CR PRJW JTN B <TW
NTN,490248,Psalms,2,8,Hebrew,Main,Q,poetry,W >TNH GWJM NXLTK
NTN,490324,Psalms,4,8,Hebrew,Main,Q,poetry,NTTH FMXH B LBJ M <T
