cl_type,cl_id,book,chapter,verse,clause_type_etcbc,clause_rela,book2,ebh_lbh,genre,txt_type,s_p_order,CP,cl_len,subj_type,subj_det,subj_len,pc_type,pc_det,pc_len,main_sub,nega,language,Adju,Cmpl,Conj,EPPr,ExsS,Exst,Frnt,IntS,Intj,Loca,ModS,Modi,NCoS,NCop,Nega,Objc,PrAd,PrcS,PreO,PreS,PtcO,Ques,Rela,Supp,Time,Voct,Unkn,mother
nom,436434,Exodus,27,17,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptcp
nom,436435,Exodus,27,17,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436436,Exodus,27,18,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,det,3,NP,und,4,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436437,Exodus,27,18,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,4,NP,und,1,NP,und,1,Main,non_neg,Hebrew,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436438,Exodus,27,18,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,und,1,NP,und,4,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436439,Exodus,27,18,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436441,Exodus,27,19,NmCl,Resu_,Exodus,ebh,prose,Q,SP,W,3,NP,det,8,NP,und,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436457,Exodus,28,4,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436467,Exodus,28,8,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,3,PP,det,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436488,Exodus,28,16,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436489,Exodus,28,16,NmCl,NA_,Exodus,ebh,prose,Q,PS,W,3,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436491,Exodus,28,17,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,4,NP,und,5,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436492,Exodus,28,18,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,4,NP,und,4,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436493,Exodus,28,19,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,4,NP,und,4,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436494,Exodus,28,20,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,4,NP,und,5,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,436497,Exodus,28,21,WXYq,NA_,Exodus,ebh,prose,Q,SP,W,5,NP,det,2,NP,und,2,Main,non_neg,Hebrew,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436537,Exodus,28,36,NmCl,Objc_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,und,1,PP,det,2,SubArg,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436565,Exodus,28,43,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,und,2,PP,det,8,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436566,Exodus,29,1,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_mother
nom,436605,Exodus,29,14,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,PPrP,det,1,NP,und,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436615,Exodus,29,18,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,PPrP,det,1,NP,und,3,Main,non_neg,Hebrew,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436616,Exodus,29,18,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,PPrP,det,1,NP,und,1,Main,non_neg,Hebrew,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436630,Exodus,29,22,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,2,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436637,Exodus,29,25,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,PPrP,det,1,NP,und,1,Main,non_neg,Hebrew,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436648,Exodus,29,28,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,1,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,436651,Exodus,29,29,WXYq,NA_,Exodus,ebh,prose,Q,SP,W,4,NP,det,3,PP,und,4,Main,non_neg,Hebrew,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436666,Exodus,29,33,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,1,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436670,Exodus,29,34,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,1,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,436682,Exodus,29,37,WQtX,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,NP,und,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436705,Exodus,29,46,NmCl,Objc_,Exodus,ebh,prose,Q,SP,KJ,3,PPrP,det,1,PrNP,det,3,SubArg,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436708,Exodus,29,46,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,PPrP,det,1,PrNP,det,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436711,Exodus,30,2,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436712,Exodus,30,2,NmCl,NA_,Exodus,ebh,prose,Q,PS,W,3,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436714,Exodus,30,2,NmCl,NA_,Exodus,ebh,prose,Q,PS,W,3,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436715,Exodus,30,2,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,2,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436739,Exodus,30,10,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,PPrP,det,1,NP,und,2,Main,non_neg,Hebrew,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436750,Exodus,30,13,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,2,NP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436751,Exodus,30,13,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,NP,und,1,NP,det,3,Main,non_neg,Hebrew,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,436797,Exodus,30,31,xYqX,NA_,Exodus,ebh,prose,Q,PS,no_conj,4,DPrP,det,1,NP,und,3,Main,non_neg,Hebrew,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infc
nom,436800,Exodus,30,32,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,PPrP,det,1,NP,und,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436852,Exodus,31,13,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,5,PPrP,det,1,NP,und,1,SubAdv,non_neg,Hebrew,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436856,Exodus,31,14,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,4,PPrP,det,1,NP,und,1,SubAdv,non_neg,Hebrew,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436863,Exodus,31,15,NmCl,NA_,Exodus,ebh,prose,Q,PS,W,3,NP,und,2,PP,det,5,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436864,Exodus,31,15,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,und,1,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436869,Exodus,31,17,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,4,PPrP,det,1,NP,und,1,Main,non_neg,Hebrew,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,infc
nom,436900,Exodus,32,4,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,436927,Exodus,32,8,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,436933,Exodus,32,9,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,PPrP,det,1,NP,und,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436963,Exodus,32,15,NmCl,NA_,Exodus,ebh,prose,N,SP,W,3,NP,det,5,PP,det,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,436965,Exodus,32,15,AjCl,NA_,Exodus,ebh,prose,N,SP,no_conj,3,PPrP,det,1,AdjP,NA,1,Main,non_neg,Hebrew,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436967,Exodus,32,16,NmCl,Resu_,Exodus,ebh,prose,N,PS,no_conj,2,PPrP,det,1,NP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436969,Exodus,32,16,NmCl,Resu_,Exodus,ebh,prose,N,PS,no_conj,2,PPrP,det,1,NP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436973,Exodus,32,17,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,und,2,PP,det,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,436997,Exodus,32,22,NmCl,Objc_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,PP,und,2,SubArg,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,437006,Exodus,32,24,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,und,1,PP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437012,Exodus,32,25,AjCl,Objc_,Exodus,ebh,prose,N,PS,KJ,3,PPrP,det,1,AdjP,NA,1,SubArg,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437016,Exodus,32,26,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,IPrP,und,1,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437033,Exodus,32,29,NmCl,NA_,Exodus,ebh,prose,Q,SP,KJ,3,NP,und,1,PP,det,7,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,437075,Exodus,33,3,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,3,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,437083,Exodus,33,5,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,PPrP,det,1,NP,und,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,437135,Exodus,33,13,NmCl,Objc_,Exodus,ebh,prose,Q,PS,KJ,3,NP,det,4,NP,det,2,SubArg,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,437168,Exodus,33,21,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,3,NP,und,1,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437213,Exodus,34,9,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,3,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,437221,Exodus,34,10,NmCl,Attr_,Exodus,ebh,prose,Q,SP,>CR,3,PPrP,det,1,PP,det,3,SubMod,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,perf
nom,437222,Exodus,34,10,AjCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,AdjP,NA,1,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,437236,Exodus,34,14,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,2,PrNP,det,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,437237,Exodus,34,14,NmCl,Resu_,Exodus,ebh,prose,Q,PS,no_conj,2,PPrP,det,1,NP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,437251,Exodus,34,19,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,und,3,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,437283,Exodus,34,29,NmCl,NA_,Exodus,ebh,prose,N,SP,W,3,NP,det,4,PP,det,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437315,Exodus,35,1,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437325,Exodus,35,4,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infc
hyh,437421,Exodus,36,7,WXQt,NA_,Exodus,ebh,prose,N,SP,W,4,NP,det,2,NP,det,2,Main,non_neg,Hebrew,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437426,Exodus,36,9,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,det,5,NP,und,6,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437427,Exodus,36,9,NmCl,NA_,Exodus,ebh,prose,N,PS,W,4,NP,det,4,NP,und,4,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437428,Exodus,36,9,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,und,2,PP,det,4,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,437442,Exodus,36,13,WayX,NA_,Exodus,ebh,prose,N,SP,W,3,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437445,Exodus,36,15,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,det,5,NP,und,4,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437446,Exodus,36,15,NmCl,NA_,Exodus,ebh,prose,N,PS,W,3,NP,det,5,NP,und,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437447,Exodus,36,15,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,und,2,PP,und,4,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437459,Exodus,36,21,NmCl,NA_,Exodus,ebh,prose,N,PS,no_conj,2,NP,det,3,NP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437460,Exodus,36,21,NmCl,NA_,Exodus,ebh,prose,N,PS,W,3,NP,det,5,NP,und,5,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437461,Exodus,36,22,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,und,2,PP,det,5,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437471,Exodus,36,26,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,und,2,PP,det,5,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,437472,Exodus,36,26,NmCl,NA_,Exodus,ebh,prose,N,SP,W,3,NP,und,2,PP,det,5,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437479,Exodus,36,30,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,und,4,PP,det,5,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,437493,Exodus,36,36,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437498,Exodus,36,38,NmCl,NA_,Exodus,ebh,prose,N,SP,W,3,NP,det,3,NP,und,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,437500,Exodus,37,1,NmCl,NA_,Exodus,ebh,prose,N,PS,no_conj,2,NP,det,2,NP,und,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437501,Exodus,37,1,NmCl,NA_,Exodus,ebh,prose,N,PS,W,3,NP,det,2,NP,und,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437502,Exodus,37,1,NmCl,NA_,Exodus,ebh,prose,N,PS,W,3,NP,det,2,NP,und,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437513,Exodus,37,6,NmCl,NA_,Exodus,ebh,prose,N,PS,no_conj,2,NP,det,2,NP,und,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437514,Exodus,37,6,NmCl,NA_,Exodus,ebh,prose,N,PS,W,3,NP,det,2,NP,und,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437517,Exodus,37,8,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,und,2,PP,und,4,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437518,Exodus,37,8,NmCl,NA_,Exodus,ebh,prose,N,SP,W,3,NP,und,2,PP,und,4,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,437520,Exodus,37,9,WayX,NA_,Exodus,ebh,prose,N,SP,W,4,NP,det,2,NP,und,2,Main,non_neg,Hebrew,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,437522,Exodus,37,9,NmCl,NA_,Exodus,ebh,prose,N,SP,W,3,NP,det,3,PP,det,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
hyh,437523,Exodus,37,9,xQtX,NA_,Exodus,ebh,prose,N,PS,no_conj,2,NP,det,3,PP,det,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437525,Exodus,37,10,NmCl,NA_,Exodus,ebh,prose,N,PS,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437526,Exodus,37,10,NmCl,NA_,Exodus,ebh,prose,N,PS,W,3,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437527,Exodus,37,10,NmCl,NA_,Exodus,ebh,prose,N,PS,W,3,NP,det,2,NP,und,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,437535,Exodus,37,14,xQtX,NA_,Exodus,ebh,prose,N,SP,no_conj,4,NP,det,2,NP,und,1,Main,non_neg,Hebrew,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
hyh,437545,Exodus,37,17,XQtl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,det,12,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
